,age,profession,salary
1070,57.0,5,56016.0
1071,46.0,5,58704.0
1072,37.0,4,50205.0
1073,50.0,5,59391.0
1074,61.0,5,66308.0
1075,27.0,4,39307.0
1076,34.0,2,23268.0
1077,50.0,5,57573.0
1078,57.0,2,26808.0
1079,49.0,0,38714.0
1080,47.0,3,64936.0
1081,24.0,0,22715.0
1082,40.0,0,38866.0
1083,60.0,0,35928.0
1084,36.0,5,53828.0
1085,37.0,0,37719.0
1086,36.0,2,26407.0
1087,36.0,4,49937.0
1088,38.0,4,47898.0
1089,55.0,0,36473.0
1090,40.0,5,60927.0
1091,47.0,5,54806.0
1092,40.0,5,51403.0
1093,59.0,3,63728.0
1094,28.0,3,54609.0
1095,26.0,1,42861.0
1096,38.0,0,38541.0
1097,64.0,4,47164.0
1098,51.0,5,58019.0
1099,48.0,4,51812.0
1100,38.0,3,60697.0
1101,33.0,3,46324.0
1102,63.0,1,58119.0
1103,39.0,0,39297.0
1104,52.0,1,56540.0
1105,56.0,2,25751.0
1106,50.0,1,56539.0
1107,30.0,3,46182.0
1108,33.0,4,35709.0
1109,21.0,4,26618.0
1110,64.0,4,45131.0
1111,58.0,1,59588.0
1112,38.0,5,55244.0
1113,60.0,5,59272.0
1114,27.0,2,23377.0
1115,22.0,1,33591.0
1116,26.0,5,51456.0
1117,60.0,5,59649.0
1118,27.0,2,22652.0
1119,23.0,0,19544.0
1120,28.0,3,51148.0
1121,39.0,4,43340.0
1122,42.0,2,23168.0
1123,31.0,0,30533.0
1124,56.0,4,47829.0
1125,63.0,4,45285.0
1126,33.0,5,56741.0
1127,62.0,5,60041.0
1128,57.0,2,29721.0
1129,60.0,1,54924.0
1130,23.0,0,23803.0
1131,58.0,0,38691.0
1132,46.0,4,47217.0
1133,22.0,5,50583.0
1134,54.0,3,66358.0
1135,31.0,5,47283.0
1136,56.0,1,56247.0
1137,48.0,4,49708.0
1138,42.0,2,23971.0
1139,21.0,2,22440.0
1140,60.0,3,63010.0
1141,27.0,0,22854.0
1142,57.0,2,25204.0
1143,51.0,2,28025.0
1144,23.0,2,22201.0
1145,44.0,4,43073.0
1146,63.0,1,51293.0
1147,62.0,0,37838.0
1148,27.0,3,54204.0
1149,28.0,0,30661.0
1150,27.0,5,51083.0
1151,54.0,5,56249.0
1152,27.0,2,25788.0
1153,23.0,4,24992.0
1154,38.0,3,62701.0
1155,64.0,4,46824.0
1156,34.0,1,54285.0
1157,53.0,5,63565.0
1158,26.0,5,55453.0
1159,48.0,3,64577.0
1160,46.0,5,53423.0
1161,61.0,1,52744.0
1162,52.0,4,49353.0
1163,25.0,5,49536.0
1164,38.0,4,48386.0
1165,20.0,5,47614.0
1166,31.0,1,45551.0
1167,64.0,0,36244.0
1168,41.0,3,67813.0
1169,59.0,1,53723.0
1170,21.0,3,40280.0
1171,60.0,2,28387.0
1172,60.0,5,68577.0
1173,49.0,0,41183.0
1174,25.0,5,42890.0
1175,59.0,1,56032.0
1176,60.0,1,56200.0
1177,29.0,0,28907.0
1178,62.0,4,41983.0
1179,60.0,4,46019.0
1180,29.0,5,50461.0
1181,38.0,0,33098.0
1182,35.0,2,22824.0
1183,42.0,5,55036.0
1184,60.0,0,37670.0
1185,59.0,3,66778.0
1186,28.0,1,39965.0
1187,45.0,2,23767.0
1188,44.0,4,47748.0
1189,40.0,4,44422.0
1190,52.0,0,32620.0
1191,49.0,3,68021.0
1192,32.0,2,24255.0
1193,36.0,4,47274.0
1194,60.0,5,59017.0
1195,35.0,5,56978.0
1196,40.0,0,38136.0
1197,64.0,4,43445.0
1198,59.0,5,63377.0
1199,51.0,4,46411.0
1200,34.0,2,25968.0
1201,48.0,4,47154.0
1202,49.0,0,35462.0
1203,39.0,2,26137.0
1204,22.0,4,30420.0
1205,36.0,3,67555.0
1206,43.0,1,56334.0
1207,63.0,3,61913.0
1208,53.0,0,39644.0
1209,25.0,5,46380.0
1210,34.0,3,52742.0
1211,43.0,3,56206.0
1212,40.0,2,27799.0
1213,20.0,1,25602.0
1214,62.0,1,60419.0
1215,61.0,2,29460.0
1216,62.0,2,27869.0
1217,39.0,2,25288.0
1218,58.0,3,61839.0
1219,52.0,2,26438.0
1220,43.0,1,58729.0
1221,23.0,3,38331.0
1222,28.0,1,43641.0
1223,31.0,5,42436.0
1224,60.0,4,42104.0
1225,50.0,1,56955.0
1226,64.0,4,47029.0
1227,45.0,5,53965.0
1228,24.0,4,27009.0
1229,41.0,4,45701.0
1230,25.0,1,37839.0
1231,61.0,1,55641.0
1232,33.0,3,48250.0
1233,29.0,1,43621.0
1234,43.0,0,34280.0
1235,56.0,5,61259.0
1236,43.0,2,25986.0
1237,22.0,4,28208.0
1238,53.0,4,44353.0
1239,22.0,0,22792.0
1240,47.0,1,59374.0
1241,48.0,3,64727.0
1242,29.0,3,49002.0
1243,40.0,1,56408.0
1244,20.0,0,16417.0
1245,33.0,3,49449.0
1246,48.0,1,60885.0
1247,33.0,1,47735.0
1248,22.0,2,21988.0
1249,50.0,2,26984.0
1250,53.0,2,29145.0
1251,59.0,2,28746.0
1252,59.0,3,65744.0
1253,42.0,3,71016.0
1254,38.0,0,36571.0
1255,46.0,1,57158.0
1256,56.0,3,59477.0
1257,41.0,4,44922.0
1258,65.0,0,33963.0
1259,49.0,4,48795.0
1260,34.0,0,39256.0
1261,56.0,3,64329.0
1262,27.0,1,38156.0
1263,62.0,5,65880.0
1264,35.0,4,46754.0
1265,51.0,4,44333.0
1266,48.0,4,45217.0
1267,24.0,0,23279.0
1268,52.0,5,63633.0
1269,34.0,0,32198.0
1270,37.0,3,61532.0
1271,24.0,3,37701.0
1272,56.0,5,63518.0
1273,59.0,4,44951.0
1274,26.0,4,36045.0
1275,57.0,5,61689.0
1276,60.0,0,35777.0
1277,24.0,0,22229.0
1278,65.0,1,52820.0
1279,20.0,1,26655.0
1280,58.0,2,28391.0
1281,45.0,4,47138.0
1282,63.0,2,28510.0
1283,35.0,5,52202.0
1284,36.0,3,66281.0
1285,58.0,2,29889.0
1286,52.0,4,53943.0
1287,47.0,2,25610.0
1288,49.0,0,46096.0
1289,51.0,5,56818.0
1290,22.0,0,23734.0
1291,25.0,2,25848.0
1292,28.0,0,33180.0
1293,28.0,4,41724.0
1294,58.0,3,66364.0
1295,38.0,5,51932.0
1296,42.0,5,56084.0
1297,24.0,1,38819.0
1298,59.0,1,48239.0
1299,20.0,1,30424.0
1300,24.0,0,28825.0
1301,57.0,5,57617.0
1302,26.0,0,26333.0
1303,56.0,2,28088.0
1304,36.0,1,49472.0
1305,55.0,0,32349.0
1306,22.0,4,28472.0
1307,35.0,3,64739.0
1308,42.0,5,61171.0
1309,48.0,3,70219.0
1310,58.0,2,25503.0
1311,31.0,1,45422.0
1312,50.0,3,67905.0
1313,27.0,4,39206.0
1314,56.0,0,37511.0
1315,62.0,1,51677.0
1316,22.0,2,22804.0
1317,24.0,0,22648.0
1318,55.0,0,36738.0
1319,60.0,1,59227.0
1320,49.0,2,27183.0
1321,41.0,3,64452.0
1322,55.0,4,43284.0
1323,33.0,5,58793.0
1324,65.0,2,25596.0
1325,58.0,3,60470.0
1326,60.0,0,40522.0
1327,58.0,5,66600.0
1328,62.0,1,51552.0
1329,23.0,0,20582.0
1330,61.0,3,58327.0
1331,31.0,2,26260.0
1332,36.0,2,22827.0
1333,37.0,2,27878.0
1334,30.0,3,53619.0
1335,40.0,4,48998.0
1336,43.0,3,58797.0
1337,27.0,3,48557.0
1338,36.0,4,38757.0
1339,36.0,4,49896.0
1340,50.0,1,59586.0
1341,46.0,2,28176.0
1342,52.0,2,27715.0
1343,55.0,5,66113.0
1344,50.0,3,69400.0
1345,31.0,4,35701.0
1346,43.0,4,45179.0
1347,41.0,5,55298.0
1348,23.0,3,43846.0
1349,60.0,1,51193.0
1350,24.0,2,21554.0
1351,64.0,0,38867.0
1352,21.0,4,27566.0
1353,53.0,3,64687.0
1354,33.0,0,32144.0
1355,61.0,2,24338.0
1356,57.0,4,48034.0
1357,21.0,4,27647.0
1358,21.0,4,28975.0
1359,47.0,0,39221.0
1360,27.0,2,22293.0
1361,21.0,3,35065.0
1362,64.0,0,37532.0
1363,48.0,1,56089.0
1364,20.0,5,51408.0
1365,42.0,3,65241.0
1366,27.0,3,50082.0
1367,56.0,0,40401.0
1368,21.0,3,35870.0
1369,37.0,5,53771.0
1370,31.0,5,46092.0
1371,64.0,1,54584.0
1372,24.0,1,31758.0
1373,52.0,3,59294.0
1374,42.0,5,55305.0
1375,57.0,0,40051.0
1376,30.0,1,45921.0
1377,58.0,0,34064.0
1378,63.0,4,45634.0
1379,30.0,2,22915.0
1380,31.0,4,40571.0
1381,63.0,0,37099.0
1382,40.0,0,40093.0
1383,58.0,3,63014.0
1384,58.0,2,27722.0
1385,34.0,1,50478.0
1386,28.0,1,36469.0
1387,36.0,4,44648.0
1388,47.0,0,36456.0
1389,42.0,5,52938.0
1390,53.0,0,40290.0
1391,45.0,4,46712.0
1392,56.0,3,63538.0
1393,25.0,0,29523.0
1394,40.0,4,45945.0
1395,21.0,2,22997.0
1396,25.0,1,36418.0
1397,35.0,0,33817.0
1398,61.0,0,40150.0
1399,37.0,2,24406.0
1400,32.0,1,42547.0
1401,50.0,5,61067.0
1402,52.0,3,71241.0
1403,42.0,0,35100.0
1404,33.0,5,54107.0
1405,34.0,1,53377.0
1406,28.0,3,53395.0
1407,36.0,4,44370.0
1408,28.0,4,38000.0
1409,49.0,2,25515.0
1410,60.0,0,40013.0
1411,31.0,1,40016.0
1412,31.0,3,52456.0
1413,60.0,5,62483.0
1414,46.0,0,42701.0
1415,53.0,0,40206.0
1416,60.0,2,31932.0
1417,50.0,4,49074.0
1418,53.0,5,61783.0
1419,37.0,1,55800.0
1420,62.0,3,63860.0
1421,52.0,5,60057.0
1422,23.0,5,46648.0
1423,47.0,4,46374.0
1424,24.0,4,25238.0
1425,43.0,1,55146.0
1426,24.0,1,33556.0
1427,48.0,5,60804.0
1428,41.0,3,73209.0
1429,45.0,0,32306.0
1430,49.0,0,40298.0
1431,31.0,5,57382.0
1432,34.0,0,33184.0
1433,42.0,4,44420.0
1434,45.0,1,60273.0
1435,62.0,1,54985.0
1436,36.0,0,34766.0
1437,47.0,3,62604.0
1438,62.0,4,48363.0
1439,52.0,0,41710.0
1440,35.0,4,37812.0
1441,39.0,3,62568.0
1442,60.0,4,46936.0
1443,40.0,3,66193.0
1444,31.0,0,28895.0
1445,44.0,2,22839.0
1446,28.0,5,51030.0
1447,46.0,4,50125.0
1448,65.0,2,29943.0
1449,64.0,5,61280.0
1450,48.0,0,43639.0
1451,60.0,3,65927.0
1452,57.0,4,41341.0
1453,63.0,4,45239.0
1454,59.0,1,56185.0
1455,60.0,0,41954.0
1456,30.0,4,42597.0
1457,27.0,5,50456.0
1458,22.0,4,28192.0
1459,50.0,5,60461.0
1460,62.0,5,70491.0
1461,65.0,5,68114.0
1462,58.0,4,49191.0
1463,57.0,4,47864.0
1464,43.0,4,48005.0
1465,40.0,1,50724.0
1466,49.0,3,70145.0
1467,21.0,1,30667.0
1468,56.0,3,61325.0
1469,50.0,3,66052.0
1470,28.0,0,29505.0
1471,49.0,0,40675.0
1472,47.0,5,62418.0
1473,55.0,3,64949.0
1474,58.0,0,35725.0
1475,31.0,2,24159.0
1476,57.0,5,58058.0
1477,28.0,4,39514.0
1478,38.0,4,45076.0
1479,42.0,3,62693.0
1480,56.0,4,40840.0
1481,61.0,1,60801.0
1482,21.0,5,41583.0
1483,53.0,4,48281.0
1484,59.0,1,55663.0
1485,63.0,1,55465.0
1486,32.0,4,40173.0
1487,28.0,1,35444.0
1488,42.0,4,44537.0
1489,61.0,2,28203.0
1490,34.0,1,48735.0
1491,43.0,0,36191.0
1492,65.0,4,47069.0
1493,41.0,1,55453.0
1494,48.0,3,66170.0
1495,65.0,1,51655.0
1496,37.0,0,40249.0
1497,32.0,0,33592.0
1498,33.0,5,53004.0
1499,48.0,1,57278.0
1500,27.0,3,53266.0
1501,27.0,2,25621.0
1502,32.0,2,23959.0
1503,44.0,4,44259.0
1504,58.0,5,59366.0
1505,44.0,1,56658.0
1506,55.0,0,42727.0
1507,63.0,1,56144.0
1508,53.0,0,36237.0
1509,49.0,0,41143.0
1510,20.0,4,25483.0
1511,40.0,0,39298.0
1512,32.0,0,30057.0
1513,43.0,2,26731.0
1514,63.0,3,62478.0
1515,34.0,2,24160.0
1516,27.0,4,41181.0
1517,57.0,4,45109.0
1518,65.0,0,33239.0
1519,55.0,4,45212.0
1520,26.0,0,28165.0
1521,45.0,5,52547.0
1522,38.0,1,50318.0
1523,49.0,5,55221.0
1524,50.0,5,59834.0
1525,56.0,0,39800.0
1526,31.0,2,23508.0
1527,63.0,0,35990.0
1528,30.0,5,47131.0
1529,26.0,2,25773.0
1530,57.0,5,64356.0
1531,41.0,3,65862.0
1532,42.0,5,53655.0
1533,34.0,3,54080.0
1534,22.0,0,23066.0
1535,29.0,2,25228.0
1536,54.0,3,61694.0
1537,30.0,5,53522.0
1538,65.0,4,45629.0
1539,55.0,3,59728.0
1540,58.0,4,47792.0
1541,59.0,5,61509.0
1542,52.0,5,62560.0
1543,41.0,5,56059.0
1544,61.0,2,30054.0
1545,39.0,2,23475.0
1546,24.0,0,26993.0
1547,47.0,0,42311.0
1548,25.0,4,27559.0
1549,49.0,1,49810.0
1550,65.0,2,28849.0
1551,50.0,2,25859.0
1552,29.0,5,51773.0
1553,26.0,5,47762.0
1554,36.0,4,45303.0
1555,27.0,5,54500.0
1556,46.0,3,63986.0
1557,55.0,1,57193.0
1558,50.0,3,67924.0
1559,48.0,0,38924.0
1560,40.0,2,23819.0
1561,28.0,4,37065.0
1562,49.0,1,52918.0
1563,39.0,3,61907.0
1564,34.0,4,37193.0
1565,50.0,4,44573.0
1566,37.0,3,62328.0
1567,28.0,1,45469.0
1568,42.0,1,58845.0
1569,33.0,0,30767.0
1570,53.0,4,44648.0
1571,22.0,1,33419.0
1572,58.0,3,64950.0
1573,41.0,0,39282.0
1574,21.0,1,31039.0
1575,26.0,2,21592.0
1576,63.0,4,44938.0
1577,44.0,0,42415.0
1578,55.0,2,29925.0
1579,60.0,2,28701.0
1580,34.0,1,46422.0
1581,45.0,4,46412.0
1582,49.0,5,56205.0
1583,58.0,0,38887.0
1584,39.0,5,53102.0
1585,63.0,5,66838.0
1586,47.0,5,63087.0
1587,59.0,0,41002.0
1588,24.0,2,23625.0
1589,41.0,3,58060.0
1590,28.0,1,38398.0
1591,61.0,1,52610.0
1592,31.0,3,52751.0
1593,52.0,5,57842.0
1594,23.0,0,22534.0
1595,29.0,0,32366.0
1596,34.0,5,52423.0
1597,55.0,2,24821.0
1598,31.0,0,37382.0
1599,57.0,5,59000.0
1600,55.0,1,58349.0
1601,65.0,0,38671.0
1602,50.0,4,49347.0
1603,49.0,4,46787.0
1604,47.0,0,39651.0
1605,25.0,4,28396.0
1606,43.0,2,25467.0
1607,58.0,1,55792.0
1608,21.0,4,24962.0
1609,26.0,0,27561.0
1610,47.0,1,59103.0
1611,58.0,4,47673.0
1612,34.0,5,56341.0
1613,59.0,5,61090.0
1614,35.0,4,42248.0
1615,41.0,0,42127.0
1616,63.0,1,57196.0
1617,39.0,5,58030.0
1618,47.0,4,44961.0
1619,62.0,4,42333.0
1620,32.0,2,25567.0
1621,24.0,3,36748.0
1622,63.0,4,44622.0
1623,45.0,4,48209.0
1624,63.0,4,45103.0
1625,59.0,0,37440.0
1626,47.0,1,55221.0
1627,41.0,2,23983.0
1628,42.0,4,46911.0
1629,27.0,5,45814.0
1630,40.0,1,54146.0
1631,57.0,4,45582.0
1632,64.0,3,60318.0
1633,63.0,1,57260.0
1634,63.0,1,54820.0
1635,21.0,3,35113.0
1636,43.0,1,55146.0
1637,29.0,1,45391.0
1638,48.0,1,56925.0
1639,63.0,1,58076.0
1640,59.0,0,36500.0
1641,59.0,1,55945.0
1642,36.0,5,47997.0
1643,43.0,1,57377.0
1644,33.0,2,24735.0
1645,45.0,2,24197.0
1646,34.0,4,34824.0
1647,56.0,1,55373.0
1648,41.0,4,42210.0
1649,52.0,4,47429.0
1650,59.0,3,65546.0
1651,33.0,5,50700.0
1652,48.0,2,26852.0
1653,58.0,2,25905.0
1654,63.0,3,62653.0
1655,27.0,1,39813.0
1656,51.0,0,36907.0
1657,40.0,5,48950.0
1658,33.0,0,37887.0
1659,27.0,0,29428.0
1660,46.0,0,41826.0
1661,35.0,3,62154.0
1662,50.0,1,54243.0
1663,33.0,1,47488.0
1664,20.0,5,44366.0
1665,55.0,5,59354.0
1666,27.0,5,48858.0
1667,31.0,1,46304.0
1668,31.0,0,30337.0
1669,35.0,5,60085.0
1670,42.0,3,66507.0
1671,57.0,5,51513.0
1672,49.0,1,58562.0
1673,27.0,5,48792.0
1674,28.0,1,45369.0
1675,58.0,4,46490.0
1676,31.0,0,35697.0
1677,30.0,4,40602.0
1678,20.0,2,22132.0
1679,55.0,5,66785.0
1680,53.0,0,33192.0
1681,36.0,1,49949.0
1682,20.0,3,36978.0
1683,55.0,4,45702.0
1684,24.0,5,54462.0
1685,41.0,0,39574.0
1686,58.0,0,35822.0
1687,31.0,2,24760.0
1688,37.0,0,35071.0
1689,50.0,2,28463.0
1690,50.0,2,25242.0
1691,41.0,5,57823.0
1692,40.0,0,36547.0
1693,39.0,1,56343.0
1694,42.0,2,24393.0
1695,36.0,3,61685.0
1696,32.0,1,47033.0
1697,34.0,3,50035.0
1698,41.0,5,53597.0
1699,37.0,4,45406.0
1700,46.0,3,63666.0
1701,48.0,0,38469.0
1702,65.0,5,69312.0
1703,48.0,3,64793.0
1704,53.0,0,39937.0
1705,24.0,3,42191.0
1706,54.0,2,28741.0
1707,43.0,5,55565.0
1708,59.0,3,64258.0
1709,64.0,5,63964.0
1710,30.0,5,47738.0
1711,62.0,1,59066.0
1712,50.0,1,61775.0
1713,53.0,1,61119.0
1714,41.0,1,56264.0
1715,36.0,4,45251.0
1716,56.0,5,59147.0
1717,21.0,2,23328.0
1718,44.0,4,45684.0
1719,23.0,4,30380.0
1720,31.0,1,43527.0
1721,53.0,5,63561.0
1722,54.0,2,27766.0
1723,60.0,0,42017.0
1724,52.0,4,51574.0
1725,50.0,5,58422.0
1726,63.0,1,54613.0
1727,44.0,1,60534.0
1728,49.0,4,46253.0
1729,59.0,5,60468.0
1730,54.0,1,60099.0
1731,55.0,2,27617.0
1732,44.0,4,45843.0
1733,44.0,5,54842.0
1734,49.0,0,41448.0
1735,52.0,1,59399.0
1736,45.0,5,58055.0
1737,28.0,3,51885.0
1738,31.0,4,37739.0
1739,42.0,0,32965.0
1740,29.0,0,30006.0
1741,39.0,4,48278.0
1742,27.0,2,25034.0
1743,27.0,5,47414.0
1744,58.0,2,26980.0
1745,44.0,5,57639.0
1746,55.0,3,60615.0
1747,21.0,4,28111.0
1748,33.0,3,49048.0
1749,21.0,0,24836.0
1750,20.0,4,27087.0
1751,21.0,5,48557.0
1752,43.0,2,25828.0
1753,24.0,2,22933.0
1754,56.0,3,63368.0
1755,43.0,3,62929.0
1756,31.0,2,25857.0
1757,58.0,1,55649.0
1758,43.0,5,61018.0
1759,36.0,4,42024.0
1760,46.0,3,63721.0
1761,50.0,2,25069.0
1762,45.0,2,26013.0
1763,62.0,2,29520.0
1764,36.0,3,67594.0
1765,38.0,0,35210.0
1766,59.0,3,64782.0
1767,49.0,3,65058.0
1768,63.0,0,37413.0
1769,56.0,1,58692.0
1770,43.0,1,57023.0
1771,49.0,5,59413.0
1772,38.0,5,54666.0
1773,26.0,4,37558.0
1774,38.0,4,44862.0
1775,33.0,5,48736.0
1776,51.0,4,48763.0
1777,50.0,2,24657.0
1778,62.0,2,30303.0
1779,24.0,3,38197.0
1780,41.0,2,25268.0
1781,38.0,2,24160.0
1782,44.0,5,60416.0
1783,25.0,5,52149.0
1784,42.0,3,64595.0
1785,50.0,1,55024.0
1786,34.0,2,21834.0
1787,49.0,1,57571.0
1788,32.0,2,25126.0
1789,37.0,2,23026.0
1790,61.0,2,28627.0
1791,21.0,2,23375.0
1792,32.0,3,53029.0
1793,62.0,5,61767.0
1794,27.0,3,54383.0
1795,38.0,1,54186.0
1796,40.0,1,58848.0
1797,49.0,3,64064.0
1798,48.0,5,54492.0
1799,48.0,1,60477.0
1800,62.0,0,41907.0
1801,38.0,0,35318.0
1802,42.0,1,54142.0
1803,63.0,5,59150.0
1804,26.0,4,39595.0
1805,63.0,4,46548.0
1806,63.0,1,55821.0
1807,63.0,5,62460.0
1808,23.0,2,20726.0
1809,46.0,2,23949.0
1810,58.0,5,61204.0
1811,34.0,4,36496.0
1812,47.0,1,57288.0
1813,32.0,3,50445.0
1814,26.0,2,25517.0
1815,58.0,3,57915.0
1816,64.0,0,31683.0
1817,23.0,0,27019.0
1818,25.0,5,52168.0
1819,46.0,0,37506.0
1820,24.0,2,24506.0
1821,48.0,1,57637.0
1822,52.0,0,41792.0
1823,39.0,4,47365.0
1824,54.0,1,50261.0
1825,25.0,4,35709.0
1826,34.0,3,56624.0
1827,56.0,3,68392.0
1828,24.0,4,26885.0
1829,33.0,1,50373.0
1830,48.0,2,27684.0
1831,31.0,4,40307.0
1832,42.0,1,56285.0
1833,58.0,0,43751.0
1834,32.0,2,22208.0
1835,40.0,5,60283.0
1836,21.0,1,34556.0
1837,52.0,2,26969.0
1838,36.0,0,30943.0
1839,59.0,4,45208.0
1840,24.0,2,24096.0
1841,55.0,1,53689.0
1842,57.0,0,38134.0
1843,55.0,1,50594.0
1844,53.0,1,59318.0
1845,31.0,2,25678.0
1846,39.0,2,26159.0
1847,37.0,2,23459.0
1848,31.0,2,18365.0
1849,42.0,0,39209.0
1850,51.0,4,46859.0
1851,42.0,3,62170.0
1852,64.0,1,56475.0
1853,52.0,0,38211.0
1854,40.0,5,48206.0
1855,38.0,5,54008.0
1856,46.0,1,58477.0
1857,39.0,2,25546.0
1858,30.0,3,51607.0
1859,43.0,2,25643.0
1860,50.0,5,57594.0
1861,36.0,3,67075.0
1862,33.0,1,50527.0
1863,30.0,4,37399.0
1864,36.0,5,59272.0
1865,31.0,0,29567.0
1866,54.0,5,63929.0
1867,49.0,4,49744.0
1868,33.0,5,56211.0
1869,65.0,5,62807.0
1870,49.0,0,39477.0
1871,26.0,2,23486.0
1872,57.0,0,42804.0
1873,54.0,0,33881.0
1874,43.0,5,51605.0
1875,31.0,1,39918.0
1876,56.0,0,37513.0
1877,26.0,5,49479.0
1878,39.0,2,26481.0
1879,57.0,0,35794.0
1880,56.0,1,57419.0
1881,48.0,0,39305.0
1882,20.0,4,27201.0
1883,35.0,5,55118.0
1884,58.0,2,27110.0
1885,52.0,5,63654.0
1886,56.0,2,25918.0
1887,23.0,2,25197.0
1888,62.0,1,52381.0
1889,30.0,0,33836.0
1890,35.0,0,30872.0
1891,58.0,3,62507.0
1892,38.0,0,39272.0
1893,49.0,4,44308.0
1894,45.0,5,57580.0
1895,59.0,1,53041.0
1896,27.0,1,40337.0
1897,24.0,1,34634.0
1898,48.0,2,24784.0
1899,58.0,5,62028.0
1900,62.0,2,26840.0
1901,38.0,4,42656.0
1902,53.0,1,58929.0
1903,38.0,2,25425.0
1904,34.0,2,22407.0
1905,21.0,5,47686.0
1906,31.0,2,27153.0
1907,28.0,3,52810.0
1908,32.0,5,53456.0
1909,33.0,5,57714.0
1910,59.0,5,56374.0
1911,29.0,0,27913.0
1912,57.0,0,34527.0
1913,59.0,2,25456.0
1914,41.0,2,24940.0
1915,53.0,4,48962.0
1916,34.0,2,24212.0
1917,21.0,2,20625.0
1918,52.0,0,37916.0
1919,47.0,2,24895.0
1920,41.0,3,56915.0
1921,60.0,4,44400.0
1922,53.0,1,55146.0
1923,39.0,3,69652.0
1924,22.0,3,33314.0
1925,59.0,1,57352.0
1926,64.0,5,64305.0
1927,49.0,2,24948.0
1928,55.0,1,57586.0
1929,43.0,4,50784.0
1930,31.0,1,50761.0
1931,61.0,3,62317.0
1932,51.0,4,44948.0
1933,45.0,2,27792.0
1934,51.0,1,59149.0
1935,43.0,1,55770.0
1936,23.0,1,36628.0
1937,50.0,0,38617.0
1938,20.0,5,46298.0
1939,30.0,5,52272.0
1940,27.0,3,53667.0
1941,35.0,4,48468.0
1942,61.0,3,62607.0
1943,24.0,3,41095.0
1944,36.0,4,43085.0
1945,54.0,3,63865.0
1946,59.0,3,66229.0
1947,53.0,0,34569.0
1948,63.0,3,59544.0
1949,51.0,2,26631.0
1950,54.0,1,55057.0
1951,39.0,2,23881.0
1952,34.0,5,64416.0
1953,41.0,2,26305.0
1954,55.0,2,25290.0
1955,49.0,1,59088.0
1956,55.0,4,48597.0
1957,48.0,0,38143.0
1958,53.0,5,58982.0
1959,27.0,5,56794.0
1960,35.0,1,49126.0
1961,45.0,3,62606.0
1962,21.0,3,35119.0
1963,61.0,5,64755.0
1964,31.0,1,50633.0
1965,24.0,4,25431.0
1966,50.0,0,36775.0
1967,29.0,4,36910.0
1968,45.0,4,44796.0
1969,31.0,1,46989.0
1970,27.0,0,29923.0
1971,53.0,0,35813.0
1972,37.0,4,47160.0
1973,46.0,3,65283.0
1974,30.0,2,24526.0
1975,45.0,3,63527.0
1976,39.0,3,56792.0
1977,22.0,0,23262.0
1978,53.0,2,26680.0
1979,45.0,3,64399.0
1980,62.0,3,64557.0
1981,56.0,1,53521.0
1982,46.0,5,55808.0
1983,22.0,0,19822.0
1984,54.0,5,57850.0
1985,45.0,5,48971.0
1986,58.0,4,45534.0
1987,46.0,3,61732.0
1988,20.0,1,25359.0
1989,57.0,1,55497.0
1990,56.0,3,58077.0
1991,24.0,0,24599.0
1992,51.0,4,45794.0
1993,44.0,5,55031.0
1994,47.0,4,48743.0
1995,60.0,5,56857.0
1996,31.0,2,25955.0
1997,21.0,1,31528.0
1998,29.0,0,34398.0
1999,61.0,2,26652.0
2000,30.0,0,32319.0
2001,50.0,3,66843.0
2002,56.0,4,43971.0
2003,57.0,0,36856.0
2004,20.0,3,38685.0
2005,20.0,3,38922.0
2006,65.0,1,52822.0
2007,44.0,1,56434.0
2008,23.0,4,26259.0
2009,21.0,1,33200.0
2010,56.0,0,39280.0
2011,61.0,3,64686.0
2012,44.0,0,37682.0
2013,37.0,1,53455.0
2014,52.0,0,36793.0
2015,21.0,3,34809.0
2016,60.0,1,58827.0
2017,32.0,1,43949.0
2018,29.0,2,20784.0
2019,34.0,2,22884.0
2020,23.0,4,28491.0
2021,38.0,5,53930.0
2022,52.0,3,67177.0
2023,42.0,2,27048.0
2024,50.0,3,66129.0
2025,30.0,3,51498.0
2026,38.0,0,37642.0
2027,43.0,2,23335.0
2028,46.0,4,46579.0
2029,28.0,5,43103.0
2030,56.0,0,38658.0
2031,24.0,4,24410.0
2032,24.0,0,25153.0
2033,31.0,0,31811.0
2034,49.0,0,39820.0
2035,23.0,0,20552.0
2036,20.0,0,20168.0
2037,41.0,3,62095.0
2038,36.0,5,48192.0
2039,27.0,4,35283.0
2040,50.0,4,48661.0
2041,49.0,0,38398.0
2042,25.0,5,50666.0
2043,30.0,3,48848.0
2044,36.0,0,32330.0
2045,65.0,3,61971.0
2046,55.0,4,46241.0
2047,35.0,2,27130.0
2048,63.0,4,46023.0
2049,40.0,4,44329.0
2050,37.0,3,66609.0
2051,62.0,2,26705.0
2052,53.0,5,57700.0
2053,45.0,3,58095.0
2054,47.0,2,25471.0
2055,64.0,4,44935.0
2056,27.0,1,44153.0
2057,36.0,5,53212.0
2058,39.0,4,44443.0
2059,64.0,3,66368.0
2060,24.0,1,36241.0
2061,25.0,2,23908.0
2062,40.0,5,61928.0
2063,28.0,4,36569.0
2064,51.0,0,41030.0
2065,36.0,4,43126.0
2066,58.0,0,37548.0
2067,54.0,2,26637.0
2068,41.0,2,27930.0
