,age,edu_lvl,salary
3349,38.0,1,52518.82788463516
3350,21.0,1,30181.493701974905
3351,25.0,2,39158.07139150855
3352,22.0,2,32345.271572673453
3353,35.0,1,49633.57685391193
3354,42.0,0,52193.3733862993
3355,36.0,0,47777.553314190234
3356,45.0,0,52735.99972146559
3357,42.0,0,51265.32724961788
3358,51.0,1,57273.093464943966
3359,50.0,0,52741.132297864366
3360,34.0,1,48625.065397298335
3361,36.0,2,52825.36201494479
3362,46.0,1,56992.56275032599
3363,47.0,0,51908.71821847536
3364,34.0,1,47843.96933716567
3365,35.0,1,49096.59421325575
3366,51.0,1,57270.96736441216
3367,49.0,0,52375.939313532086
3368,26.0,0,35258.60894083723
3369,40.0,2,59500.77137501851
3370,60.0,0,49804.19769284083
3371,22.0,2,32710.688642403795
3372,58.0,0,50364.04256035354
3373,27.0,2,43199.77923876578
3374,43.0,0,51143.20121591377
3375,39.0,0,49923.224382778324
3376,20.0,1,28936.33224358952
3377,61.0,1,56923.81497741525
3378,40.0,0,51807.057053446784
3379,63.0,0,48795.82171590249
3380,33.0,2,50725.627704221784
3381,59.0,2,62635.05847233585
3382,62.0,1,56172.88076126597
3383,45.0,0,51791.90286605228
3384,29.0,0,40352.954302081875
3385,51.0,2,63019.29461352231
3386,45.0,2,61094.861161167
3387,63.0,2,62353.07360290441
3388,40.0,2,59855.98672697475
3389,32.0,2,49299.42555055639
3390,26.0,1,37274.58623020567
3391,51.0,2,62367.3779925732
3392,64.0,1,55761.882301602585
3393,21.0,1,30602.196217697652
3394,53.0,1,56912.50687174036
3395,62.0,0,50232.05514245903
3396,23.0,1,32866.80935917192
3397,25.0,1,36641.03046478107
3398,51.0,1,57420.35276420426
3399,49.0,0,52233.4747515428
3400,23.0,2,36561.21569409674
3401,58.0,2,63034.95353980505
3402,44.0,0,51013.190033681596
3403,61.0,1,56280.527752642476
3404,60.0,1,57917.200805534994
3405,57.0,2,63489.40839327061
3406,43.0,2,60586.88918099174
3407,31.0,2,47668.850585992404
3408,43.0,1,56358.29955499027
3409,25.0,0,32669.29168686668
3410,50.0,2,63038.58580554646
3411,26.0,0,34814.49555967037
3412,43.0,1,55995.11060124799
3413,22.0,1,31830.69105944283
3414,33.0,1,47644.22811432025
3415,30.0,0,41754.71904819443
3416,48.0,2,61106.04758603988
3417,55.0,2,63686.209017039786
3418,23.0,1,31859.580894834406
3419,58.0,2,61958.42488697214
3420,59.0,2,62812.56688396431
3421,35.0,2,54128.50057986452
3422,50.0,2,62217.462655741445
3423,38.0,1,52393.6104606102
3424,27.0,1,38742.60107335846
3425,44.0,2,59811.423306869496
3426,24.0,1,34575.78020079524
3427,60.0,1,56511.88224067646
3428,62.0,1,56394.30846976618
3429,57.0,2,62682.43471380371
3430,45.0,2,61271.974046070165
3431,45.0,2,60577.2058002912
3432,64.0,0,48838.69804645024
3433,31.0,2,48464.83828506765
3434,23.0,0,31318.43047837709
3435,45.0,0,51919.57724148773
3436,35.0,0,45439.49543094154
3437,35.0,2,52727.402376360624
3438,20.0,2,29596.965437250536
3439,47.0,0,51804.42368475092
3440,32.0,0,43446.037269035805
3441,28.0,1,41011.70350140593
3442,22.0,0,29315.231589825504
3443,36.0,1,50331.34834898695
3444,60.0,2,61707.38706285041
3445,35.0,0,45403.255211868716
3446,51.0,0,52446.735192546425
3447,54.0,0,52055.875204604294
3448,35.0,2,53363.74074821531
3449,57.0,0,51711.668763460024
3450,51.0,0,52704.432355458586
3451,45.0,2,60392.17337611108
3452,20.0,0,25214.700912625914
3453,22.0,1,30914.62143679261
3454,65.0,0,49833.96532455534
3455,55.0,2,61984.42956004483
3456,62.0,2,62927.95600521629
3457,61.0,2,61479.46684372424
3458,21.0,1,29477.950178085666
3459,56.0,1,56884.783562052224
3460,40.0,2,59003.4505957572
3461,56.0,2,62515.63556534985
3462,20.0,0,25665.95319500565
3463,33.0,1,47488.90446020563
3464,54.0,1,57149.37724933552
3465,56.0,0,51830.46864375401
3466,48.0,1,57766.984461995584
3467,34.0,2,51331.29268645231
3468,34.0,0,44556.9574249346
3469,64.0,2,61580.61259995049
3470,40.0,2,59566.58358772696
3471,40.0,0,51803.283959463166
3472,45.0,0,52171.93186936629
3473,38.0,2,57143.05314174028
3474,45.0,2,61112.15992255851
3475,39.0,0,51107.326715069925
3476,57.0,0,50750.58723502058
3477,61.0,2,62424.16806203037
3478,62.0,0,49363.39372403056
3479,45.0,1,56283.80150276691
3480,40.0,2,59648.15887633397
3481,52.0,0,52692.11336508566
3482,58.0,0,51022.59107904182
3483,45.0,2,59520.3537542148
3484,51.0,2,62172.10368228137
3485,54.0,1,57177.42090418744
3486,50.0,0,52304.49929970351
3487,54.0,0,51801.184289080375
3488,29.0,2,46103.02823565474
3489,42.0,2,59582.55873604681
3490,46.0,2,61261.46426012453
3491,20.0,2,29701.369708247184
3492,59.0,1,56296.56737651282
3493,47.0,1,57785.94455101527
3494,26.0,1,37199.21544009111
3495,57.0,2,61372.895393644154
3496,52.0,0,52938.120232078094
3497,54.0,0,51252.16611657355
3498,38.0,2,56620.24711511226
3499,58.0,0,50471.7342252415
3500,39.0,0,49915.88026375272
3501,46.0,2,60961.44547889546
3502,20.0,1,28109.995636851727
3503,49.0,0,52246.04140492324
3504,52.0,1,56940.54898163844
3505,46.0,1,56508.49028769702
3506,42.0,1,55395.04082600717
3507,56.0,2,61535.41357330058
3508,51.0,2,62199.24963517824
3509,33.0,2,51450.38263289397
3510,63.0,1,54957.6535110099
3511,52.0,1,57437.82253763143
3512,64.0,0,49041.37644554898
3513,64.0,1,56676.85810117081
3514,61.0,2,61809.38709024178
3515,54.0,2,62550.65171814011
3516,47.0,0,52456.74707928459
3517,28.0,2,43156.48577473025
3518,44.0,1,55728.926918802455
3519,54.0,0,51600.51321499422
3520,43.0,2,60048.752127681524
3521,59.0,1,56436.77267186943
3522,25.0,1,36529.430399625315
3523,37.0,0,48343.790453825015
3524,43.0,0,51691.14326416433
3525,39.0,0,50619.78640552633
3526,25.0,0,33979.98568934687
3527,27.0,0,37118.33059056593
3528,58.0,1,56587.36556455212
3529,42.0,1,55859.05736895339
3530,22.0,2,33243.7573887616
3531,21.0,2,29896.74962074904
3532,41.0,1,56239.800789408866
3533,27.0,2,42495.05855754987
3534,52.0,1,57453.16966298502
3535,56.0,1,56308.43652067695
3536,30.0,0,40637.680023770714
3537,47.0,1,56305.518684137336
3538,27.0,0,36848.128668279685
3539,34.0,0,44402.947921441184
3540,60.0,2,62332.10477504931
3541,44.0,0,51300.40657813884
3542,60.0,1,57096.39491650626
3543,30.0,0,41570.41619261984
3544,35.0,1,49094.130866928
3545,41.0,2,59759.55431339005
3546,42.0,1,55278.282344899104
3547,65.0,0,48862.97782033202
3548,25.0,0,33861.8689980786
3549,58.0,2,62821.61698243769
3550,59.0,0,50280.761887756176
3551,45.0,0,51985.28807165539
3552,35.0,2,54826.91757256108
3553,43.0,1,55932.85426342093
3554,33.0,2,50811.11510552603
3555,56.0,2,62457.916164703085
3556,42.0,1,55844.746366325686
3557,62.0,2,61528.508262598385
3558,48.0,0,53053.708727512385
3559,43.0,0,51962.24897567613
3560,52.0,0,51778.11787845262
3561,43.0,2,59952.71780483654
3562,61.0,1,56080.768746309084
3563,28.0,0,38656.38426381087
3564,64.0,0,49390.46820117445
3565,57.0,2,62614.31677799246
3566,59.0,2,61985.839224739146
3567,42.0,0,51018.856115501934
3568,58.0,1,57305.6219844309
3569,34.0,1,47918.42145757287
3570,54.0,0,50320.71912549785
3571,26.0,2,40791.78001991903
3572,34.0,2,52786.54901720642
3573,40.0,2,59444.7282793066
3574,35.0,2,52113.191876772886
3575,37.0,2,55873.62335515361
3576,57.0,1,57149.45833346984
3577,32.0,0,41672.28925744248
3578,54.0,0,51364.43995314353
3579,23.0,2,36060.911954372095
3580,54.0,1,57851.41730308768
3581,56.0,0,51152.129223695
3582,38.0,2,57475.24256343281
3583,53.0,0,51620.53779382597
3584,61.0,0,48452.875218565816
3585,56.0,0,51665.488658134214
3586,38.0,2,56354.31103294121
3587,42.0,0,51636.53336312439
3588,55.0,2,62848.55243603667
3589,33.0,0,44262.63157042461
3590,56.0,0,51135.6477456385
3591,35.0,2,52605.49750962571
3592,56.0,0,51015.88405769468
3593,24.0,0,31861.9672126776
3594,22.0,0,28201.821929773225
3595,65.0,1,54913.767000205255
3596,59.0,0,50593.17524182484
3597,60.0,0,49433.93897846533
3598,63.0,1,54934.56056003076
3599,40.0,2,58501.93962165147
3600,33.0,0,43843.434502454336
3601,26.0,0,34758.30532949935
3602,43.0,0,50193.2079857081
3603,30.0,0,41632.72009642641
3604,62.0,0,49151.94810008018
3605,20.0,1,27484.742246732807
3606,26.0,0,35153.4340319796
3607,31.0,2,48959.2114980298
3608,29.0,0,39675.186359504456
3609,30.0,2,46955.41401473009
3610,50.0,2,62060.92183174619
3611,35.0,1,49301.644493539774
3612,48.0,0,51528.13742723567
3613,60.0,2,62684.208999664814
3614,47.0,2,61215.94663832898
3615,51.0,1,57634.42203018465
3616,36.0,0,47690.50967570441
3617,27.0,2,42016.91259585677
3618,34.0,1,47842.55533167593
3619,63.0,0,49358.77162327311
3620,48.0,2,61068.79278044234
3621,32.0,0,43527.31771747737
3622,40.0,1,54944.51082213368
3623,58.0,0,50686.38522318111
3624,50.0,1,56844.22279156929
3625,45.0,2,61423.67683100051
3626,60.0,0,50306.69296283134
3627,50.0,0,53624.71928193981
3628,49.0,2,62140.458064688006
3629,29.0,0,39033.82507008643
3630,25.0,0,33374.59250934243
3631,63.0,1,55984.5068114085
3632,47.0,0,52588.63766470812
3633,39.0,2,57999.0172592799
3634,47.0,0,51092.58668506596
3635,23.0,1,33118.82528869611
3636,57.0,2,62748.569709294825
3637,30.0,2,46599.69460028546
3638,56.0,0,52115.361404876334
3639,44.0,0,52483.43790120884
3640,32.0,0,43898.038749505184
3641,21.0,2,31972.47395523553
3642,57.0,0,50561.25823658108
3643,28.0,0,38356.90273639098
3644,22.0,1,32612.854606400244
3645,54.0,0,50682.77154179378
3646,36.0,0,47295.092371983985
3647,38.0,1,52144.60050811067
3648,31.0,2,47437.148295951614
3649,59.0,0,51002.091769342915
3650,33.0,2,51510.48773648966
3651,29.0,1,42976.2351720468
3652,34.0,1,47779.18413783816
3653,29.0,2,46425.59693433524
3654,34.0,1,48389.614936700826
3655,24.0,0,32386.860201341937
3656,27.0,0,36039.7900926239
3657,39.0,0,49975.38227665354
3658,60.0,1,56736.1527286748
3659,23.0,0,30551.230620258655
3660,30.0,0,41116.35567611239
3661,61.0,0,49830.51852437075
3662,60.0,0,50745.189284783606
3663,51.0,2,61816.71630759575
3664,31.0,0,41132.3524590494
3665,39.0,1,53491.455481480996
3666,30.0,0,40478.58260254213
3667,26.0,0,35658.60884566928
3668,37.0,0,49029.40054804207
3669,46.0,0,51709.350169687066
3670,36.0,0,47349.73762521265
3671,47.0,2,62091.98940248427
3672,33.0,1,48047.300745513436
3673,36.0,2,53591.20012729627
3674,56.0,2,62538.05251897761
3675,60.0,2,62444.90953915226
3676,34.0,0,45387.34669580944
3677,46.0,0,51687.02644566757
3678,33.0,1,46709.203807661426
3679,22.0,1,31859.42573904575
3680,53.0,2,61932.291169799326
3681,28.0,0,38050.8533684431
3682,39.0,0,50415.19243556714
3683,42.0,2,60609.263392306035
3684,28.0,1,41523.339028094946
3685,24.0,1,34791.0054807498
3686,36.0,0,46347.367970184656
3687,63.0,2,62238.39644969834
3688,48.0,2,61964.82312400543
3689,37.0,0,48041.10497603553
3690,22.0,0,27933.292483224097
3691,47.0,2,61084.799025630484
3692,24.0,2,37261.66891139222
3693,44.0,0,52032.31430948052
3694,54.0,2,61757.08811914416
3695,39.0,2,58006.15053322929
3696,33.0,0,44584.07703187244
3697,22.0,0,29120.50601331645
3698,21.0,0,27244.324458857744
3699,39.0,2,57853.272890169166
3700,60.0,2,62570.403151682665
3701,31.0,0,42546.234377067456
3702,46.0,0,52473.76690877278
3703,51.0,1,56858.63363783184
3704,23.0,2,34802.08430560098
3705,27.0,2,40719.106617427635
3706,35.0,0,45962.0478593911
3707,50.0,1,57783.404676397004
3708,40.0,0,51542.06064304135
3709,53.0,0,50999.01569237354
3710,59.0,1,56051.77964393031
3711,54.0,1,57159.39315624437
3712,65.0,1,54760.58095094345
3713,54.0,0,51796.856456840804
3714,58.0,1,56976.6948950017
3715,57.0,1,56113.707524930964
3716,53.0,0,51993.90082450382
3717,56.0,0,50677.67818258946
3718,62.0,1,56775.56388366246
3719,41.0,0,51310.97285128257
3720,49.0,0,51988.40539692616
3721,43.0,0,50856.77243046622
3722,58.0,1,56864.9084044008
3723,39.0,0,51090.14988026903
3724,57.0,0,50736.70710509647
3725,56.0,0,51085.986491449796
3726,63.0,2,61795.44219348725
3727,31.0,2,49219.46404542669
3728,52.0,1,56352.3919710296
3729,54.0,0,52330.521132572736
3730,62.0,1,55884.89452053444
3731,61.0,2,62383.13155881699
3732,46.0,2,60862.71499704947
3733,46.0,2,61241.463118098756
3734,28.0,0,37009.655030542584
3735,64.0,1,56254.5272464799
3736,31.0,0,43025.28434305126
3737,53.0,2,62008.29548011163
3738,56.0,0,51671.57843951921
3739,40.0,1,54661.9205481468
3740,30.0,0,40297.935600281875
3741,29.0,1,42417.61586949672
3742,59.0,2,62162.982916025845
3743,43.0,0,51910.881005467265
3744,24.0,0,32510.936737335087
3745,52.0,1,57176.39830284156
3746,31.0,1,45567.168897613374
3747,59.0,0,50736.65320490053
3748,34.0,0,44351.55371529654
3749,29.0,1,42149.06493287857
3750,24.0,1,33793.22741147666
3751,43.0,0,51314.525786559774
3752,40.0,1,55743.31551098984
3753,54.0,1,57409.60925009908
3754,41.0,0,50419.772924802855
3755,35.0,1,49882.20661821672
3756,32.0,1,46068.73075429038
3757,33.0,0,43888.64778630181
3758,62.0,2,61999.300922815826
3759,27.0,0,36609.80515924683
3760,64.0,1,55578.24072709844
3761,35.0,2,52938.16541589585
3762,24.0,2,37080.02423296225
3763,31.0,0,41748.72839518314
3764,23.0,1,33328.8564936741
3765,56.0,0,51340.324307578
3766,43.0,2,60169.56350922342
3767,35.0,0,45833.414148144955
3768,50.0,2,62980.53527212938
3769,48.0,2,62218.60622999308
3770,62.0,1,56198.48291153197
3771,63.0,2,61598.5002629763
3772,51.0,1,57983.93812281481
3773,57.0,1,57198.27981388972
3774,56.0,0,51875.64079575299
3775,42.0,2,59756.545318868506
3776,52.0,0,52122.44482577093
3777,24.0,1,33759.54693415147
3778,54.0,2,63639.49897215543
3779,63.0,2,61900.52833367325
3780,24.0,2,36113.317396052014
3781,58.0,1,56550.85088638072
3782,62.0,2,62035.026382339754
3783,30.0,2,47844.12346754765
3784,44.0,0,50864.47931705393
3785,62.0,1,55868.63054681675
3786,63.0,1,55953.22754141272
3787,26.0,0,35407.71712790361
3788,36.0,2,54202.7943332929
3789,51.0,0,53026.206904950064
3790,30.0,0,41129.09074319865
3791,35.0,0,45512.86854851262
3792,21.0,0,27846.618620017114
3793,27.0,1,38473.031372722144
3794,45.0,2,60001.74702495732
3795,49.0,2,62774.30034158154
3796,49.0,2,62325.644752746375
3797,55.0,2,62982.001905722245
3798,39.0,1,53130.24376106294
3799,32.0,2,50410.89057907629
3800,21.0,0,27137.19099756401
3801,29.0,1,42885.175879268776
3802,34.0,0,45161.12550748772
3803,28.0,2,43872.311516336595
3804,21.0,2,30920.047433838263
3805,27.0,2,41949.39670753029
3806,50.0,0,52661.733160303695
3807,48.0,0,52037.1346031489
3808,62.0,2,61554.714185447985
3809,56.0,1,57055.687070981556
3810,46.0,1,56805.27340142704
3811,26.0,1,38565.32314606663
3812,45.0,2,61150.286429840475
3813,23.0,0,30807.76097909758
3814,39.0,1,54822.55695678717
3815,38.0,0,48601.466211316256
3816,39.0,2,57042.487364432905
3817,33.0,0,44172.056936102956
3818,51.0,0,51880.86682546425
3819,58.0,0,50366.06135323879
3820,55.0,2,61948.296273341904
3821,48.0,0,53479.61561263143
3822,44.0,2,60699.20443266712
3823,21.0,2,31801.239372133896
3824,53.0,2,62158.2917837758
3825,45.0,1,56130.695582361936
3826,32.0,1,46672.88389671556
3827,35.0,2,52843.116267051926
3828,62.0,0,49405.00516214457
3829,48.0,0,52373.01842638041
3830,41.0,0,50906.81502912616
3831,48.0,2,62302.974910764504
3832,39.0,0,49646.55292549695
3833,41.0,2,59025.703754036505
3834,33.0,2,51021.176925342705
3835,40.0,2,58943.70071684132
3836,51.0,1,57177.40210427815
3837,22.0,1,31295.69425247312
3838,56.0,2,62814.55855515698
3839,33.0,1,47608.398371839736
3840,51.0,2,62855.06926607809
3841,49.0,1,57123.68634994956
3842,49.0,2,61433.62685261032
3843,47.0,1,56934.77360530114
3844,63.0,0,49723.02729861112
3845,43.0,2,60032.019033379765
3846,53.0,1,55699.126779053295
3847,52.0,0,52490.370998065824
3848,31.0,0,41176.01584851043
3849,33.0,0,44091.624169179275
3850,39.0,1,54839.188721349514
3851,32.0,2,49869.28945453467
3852,37.0,0,47722.68146808924
3853,38.0,0,48609.61651992127
3854,47.0,2,61773.65862470562
3855,30.0,2,46876.80909079045
3856,56.0,1,56622.19644797083
3857,40.0,0,50236.664945809156
3858,52.0,2,63295.23286007886
3859,24.0,1,34294.304753172546
3860,41.0,0,51587.523869644625
3861,21.0,0,28012.649581152986
3862,50.0,0,52904.69413068465
3863,35.0,1,49565.66517022455
3864,63.0,2,62269.95305875859
3865,35.0,2,52755.450645789315
3866,45.0,2,61526.27769167283
3867,32.0,2,50235.467137259475
3868,48.0,2,61970.53321694182
3869,41.0,0,50821.985493323205
3870,37.0,1,50748.27740117826
3871,29.0,1,42241.025076676335
3872,25.0,2,38310.37440902282
3873,25.0,2,37873.72716392441
3874,65.0,2,61666.4924151951
3875,39.0,0,49912.35305924463
3876,20.0,1,27756.315740446804
3877,63.0,0,49506.149026396866
3878,21.0,0,26342.9731685712
3879,39.0,1,54245.218204742065
3880,52.0,1,57527.25750859224
3881,61.0,2,62377.83757802535
3882,52.0,2,61398.74039380977
3883,41.0,1,54970.403490816134
3884,64.0,1,55946.880841655235
3885,22.0,0,28686.822509566788
3886,64.0,0,49272.924299822065
3887,58.0,2,62842.723080784104
3888,62.0,2,62397.184410608825
3889,31.0,2,49082.54841776301
3890,26.0,0,35313.79155895247
3891,50.0,1,56850.91101474136
3892,43.0,0,51720.73154754296
3893,44.0,2,60581.09961249305
3894,62.0,1,56437.91429156485
3895,48.0,2,61832.06736914971
3896,34.0,1,48235.639368660544
3897,38.0,1,52908.78754629416
3898,26.0,1,37934.439676641596
3899,29.0,2,44976.53507782121
3900,26.0,0,37098.00774547721
3901,56.0,1,56393.28707179785
3902,52.0,1,58941.065956199425
3903,44.0,0,50951.41832295911
3904,37.0,2,55408.69737909412
3905,50.0,2,61902.578709535985
3906,57.0,0,51336.97375943681
3907,60.0,2,62991.061412426876
3908,45.0,2,60631.79693417127
3909,57.0,0,51607.5741181053
3910,43.0,1,55540.35087019169
3911,41.0,1,54313.53143286939
3912,59.0,0,51024.467865670726
3913,37.0,2,55879.511720549446
3914,38.0,2,56139.477687257924
3915,34.0,0,44515.72977160028
3916,43.0,0,51704.527533577966
3917,45.0,2,60174.12158202003
3918,50.0,2,62589.88544342057
3919,39.0,0,50966.92246440915
3920,30.0,1,44720.89748343361
3921,59.0,1,57301.47398801868
3922,36.0,0,46650.91174219395
3923,62.0,2,62475.5871606716
3924,29.0,0,39818.52904950684
3925,45.0,2,60588.083512412646
3926,44.0,0,52058.167780554024
3927,57.0,2,62346.24497083786
3928,26.0,0,35680.57467943294
3929,61.0,2,61924.02796816852
3930,44.0,1,56663.723261588544
3931,46.0,1,56432.50223721149
3932,43.0,0,51987.612065092406
3933,22.0,2,32409.860675346048
3934,42.0,1,55213.91469900986
3935,32.0,0,43523.75071114351
3936,35.0,1,49650.0611713599
3937,49.0,1,56518.44286566948
3938,42.0,2,59318.75952084648
3939,24.0,1,35333.57166688843
3940,23.0,0,31534.36773923535
3941,28.0,1,41040.95033287478
3942,29.0,1,41474.87681607562
3943,47.0,1,57179.89142907417
3944,28.0,1,41527.21332114047
3945,60.0,1,56497.86282552764
3946,29.0,0,40454.65614153701
3947,24.0,0,32784.72526474858
3948,59.0,2,63576.50161592327
3949,33.0,0,43711.88293285275
3950,39.0,2,57638.46030688983
3951,63.0,1,55615.52587683064
3952,62.0,1,56414.43910193741
3953,52.0,0,51939.78913559016
3954,23.0,0,31039.42706704414
3955,47.0,2,61406.02845181689
3956,65.0,2,62050.01785525518
3957,63.0,0,49770.329203469446
3958,25.0,2,38798.47062979343
3959,38.0,2,55896.94154241037
3960,34.0,0,45124.925470162314
3961,26.0,0,34287.749516157346
3962,51.0,0,52360.09366282697
3963,32.0,2,49690.04724508257
3964,36.0,2,54157.37493505003
3965,24.0,2,37107.83747566498
3966,42.0,0,51139.36145505449
3967,27.0,2,42072.56808320121
3968,39.0,2,59194.59498009599
3969,26.0,2,40298.95968561159
3970,63.0,1,55601.592940140894
3971,27.0,2,41225.027345119066
3972,43.0,2,59901.50944985744
3973,29.0,0,39579.34264076848
3974,23.0,1,33688.597759096825
3975,29.0,1,42724.08341301643
3976,22.0,1,32242.88169768655
3977,26.0,1,38109.32614691439
3978,42.0,2,59126.96361715892
3979,49.0,2,62354.14067125361
3980,24.0,1,33609.08587794703
3981,40.0,2,58479.025200015574
3982,46.0,2,61399.243252951615
3983,31.0,0,42134.99919735199
3984,37.0,2,56266.94228450628
3985,23.0,2,35506.82157415195
3986,30.0,2,46410.6020357054
3987,41.0,1,55512.11219201817
3988,65.0,0,50064.01499192247
3989,65.0,2,62783.17961315435
3990,64.0,1,55165.865267260466
3991,39.0,1,53872.52152813506
3992,24.0,2,36809.545356005925
3993,35.0,1,49476.74072006019
3994,31.0,0,41993.07785361684
3995,21.0,2,30588.446430528053
3996,24.0,0,32910.23422131978
3997,40.0,0,51523.72096401969
3998,35.0,2,52875.76300760677
3999,28.0,2,44524.98040547484
4000,52.0,1,57773.52988901797
4001,36.0,2,53913.26142865155
4002,58.0,0,51295.64421246083
4003,31.0,0,42250.52903958251
4004,44.0,0,52059.732384471565
4005,28.0,1,42103.13466957104
4006,42.0,1,55566.9010448058
4007,27.0,0,36561.88358381828
4008,27.0,2,41132.36603361738
4009,48.0,1,57445.424340009864
4010,32.0,1,46567.202296495554
4011,28.0,2,43938.89247804424
4012,62.0,1,55663.74554519958
4013,22.0,0,29476.8383076572
4014,45.0,2,61410.4574231792
4015,45.0,0,51375.32262600475
4016,31.0,0,42805.38156161972
4017,40.0,1,55325.202488035684
4018,24.0,1,33669.841153794616
4019,52.0,0,52300.809096919984
4020,30.0,2,46577.016029880906
4021,29.0,0,38258.80112458024
4022,34.0,2,52186.71446476848
4023,61.0,1,56346.00536608299
4024,56.0,0,52033.70695096358
4025,63.0,1,56068.82894031642
4026,49.0,0,52790.005499091836
4027,50.0,2,62695.418481780456
4028,42.0,1,55910.82742089134
4029,61.0,1,55910.1194171771
4030,43.0,2,60145.58341606402
4031,36.0,1,50505.10555281762
4032,49.0,1,57531.06055349312
4033,45.0,1,56271.97583914293
4034,26.0,1,36769.711379688044
4035,38.0,0,48503.676856100064
4036,34.0,2,52743.823553371374
4037,58.0,1,55842.07245334427
4038,37.0,1,52107.38892360155
4039,57.0,2,63120.72314836651
4040,40.0,1,55187.703474348
4041,54.0,2,63485.504125649
4042,26.0,0,35731.198438609485
4043,62.0,0,50209.28389147961
4044,42.0,1,55172.933992278886
4045,32.0,1,46061.346882092635
4046,31.0,2,48381.279703793625
4047,32.0,1,46123.07599664125
4048,37.0,2,54431.69203294797
4049,52.0,0,51440.21287291623
4050,63.0,1,56046.276056583345
4051,50.0,2,61759.84189610922
4052,45.0,1,55919.849203392376
4053,40.0,0,49812.16496867723
4054,57.0,2,62916.50926481062
4055,58.0,2,63077.023354585595
4056,33.0,0,44226.16937960806
4057,63.0,1,56834.94727804903
4058,38.0,2,57009.922989252766
4059,56.0,0,51539.190234849855
4060,64.0,0,49391.32446543374
4061,52.0,2,62325.30094055837
4062,27.0,2,42730.88335435286
4063,46.0,0,51885.81102697689
4064,25.0,1,36981.23561240034
4065,56.0,2,62811.22680691642
4066,33.0,2,50076.2297652846
4067,51.0,2,63047.8929078115
4068,61.0,0,50099.51377075611
4069,28.0,1,41105.19707990315
4070,38.0,2,55725.56098430081
4071,49.0,0,52232.743452000104
4072,39.0,0,50963.735904415254
4073,28.0,1,40207.87543344065
4074,21.0,2,32361.78539676554
4075,38.0,1,52899.36253712488
4076,49.0,1,56196.65079828863
4077,46.0,1,56736.807553358914
4078,27.0,2,41773.36418591132
4079,40.0,1,55229.82185167877
4080,37.0,0,48121.05655944232
4081,32.0,1,46690.31810561735
4082,53.0,0,52100.70822820875
4083,34.0,2,51287.23965956442
4084,44.0,2,60860.648429674184
4085,62.0,2,62250.65208439159
4086,44.0,0,50640.89857656141
4087,48.0,2,62131.7330493848
4088,23.0,0,31734.059846857985
4089,28.0,0,38830.748048067166
4090,25.0,0,34081.523988211935
4091,54.0,1,57445.1090062126
4092,58.0,0,51233.69633063269
4093,28.0,1,42024.205374528596
4094,30.0,0,40361.7713209164
4095,35.0,2,51617.20891703784
4096,47.0,1,56411.11878647844
4097,48.0,2,62431.91214102681
4098,51.0,0,51988.66480703466
4099,61.0,2,62659.437890868976
4100,33.0,1,47891.135605936375
4101,50.0,0,52568.7557458667
4102,45.0,2,60176.81864341443
4103,34.0,2,51686.563855334716
4104,61.0,2,62205.85492845446
4105,24.0,2,38346.01982637746
4106,52.0,2,63068.43923146761
4107,53.0,0,51755.990044839535
4108,61.0,0,51025.960115431175
4109,43.0,0,51672.27470301757
4110,34.0,0,44637.186954145
4111,57.0,0,51011.181329856634
4112,55.0,2,63317.63896398114
4113,43.0,1,55218.63141081141
4114,55.0,0,51555.163666727836
4115,32.0,1,45579.91914394251
4116,47.0,0,51378.60124695583
4117,59.0,0,50296.22903495715
4118,34.0,0,44695.60358534733
4119,42.0,1,55130.800259994634
4120,63.0,0,50530.03611091651
4121,56.0,2,62481.96371700045
4122,60.0,2,62892.76085045605
4123,37.0,2,56349.125796538145
4124,65.0,2,61461.50809920858
4125,27.0,2,41359.99747840633
4126,43.0,2,60553.546049387296
4127,42.0,2,59231.41426840915
4128,56.0,0,51663.90386861111
4129,61.0,1,57161.10125788371
4130,53.0,0,51192.0541641221
4131,48.0,2,61693.88863763053
4132,39.0,0,50135.17790182721
4133,43.0,1,55477.983341566796
4134,43.0,1,55425.64152044647
4135,21.0,2,31122.28930609099
4136,43.0,0,51387.93381960592
4137,59.0,2,62582.44240081686
4138,52.0,1,57784.97237118137
4139,56.0,2,62487.440665595
4140,38.0,1,52888.09446719228
4141,44.0,1,55655.048876896646
4142,22.0,0,27633.55965651778
4143,37.0,0,48082.5303804145
4144,41.0,1,55568.426832328245
4145,31.0,0,42914.63383353105
4146,21.0,2,33066.11947853466
4147,51.0,0,52431.427172981275
4148,40.0,0,50955.46179111486
4149,39.0,0,50389.908373741266
4150,31.0,2,48109.66126847018
4151,44.0,1,55945.52148903224
4152,40.0,0,52096.661762449396
4153,41.0,0,51627.58966409765
4154,46.0,2,61404.0738922212
4155,20.0,2,30565.294582054863
4156,61.0,0,49578.26672941162
4157,23.0,1,33021.58160367073
4158,40.0,0,50537.59310464394
4159,29.0,2,46095.60313614152
4160,44.0,2,60065.0892851204
4161,33.0,1,46919.084630023535
4162,59.0,2,62344.491876350585
4163,38.0,0,48022.989564566094
4164,49.0,2,62502.8882219299
4165,31.0,0,41318.48954808558
4166,21.0,2,30918.87957988746
4167,38.0,2,56166.60878312285
4168,44.0,1,55595.60242242732
4169,41.0,0,51202.872552426685
4170,63.0,2,62788.44684311654
4171,52.0,2,61719.50250553315
